time,speed_ms,speed_kmh,motor_rpm,motor_torque,motor_power,tractive_force,rolling_resistance,drag_force,climbing_force,total_resistance,net_force,acceleration,distance,energy
5.5,12.794128984668975,46.058864344808306,2282.20150684071,74.0,4.0,1382.3041144901608,98.10000000000001,326.1348997208094,0.0,424.23489972080944,958.0692147693514,1.916138429538703,0.037022349265972504,0.005738913170200724
6.0,13.6972633926422,49.310148213511916,2443.3015480569597,74.0,4.0,1382.3041144901608,98.10000000000001,381.0697065169353,0.0,479.1697065169353,903.1344079732255,1.806268815946451,0.04364519736030029,0.006294468725756279
6.5,14.544699730218776,52.36091902878759,2594.4662337410214,74.0,4.0,1382.3041144901608,98.10000000000001,436.7677769135847,0.0,534.8677769135847,847.4363375765761,1.6948726751531522,0.05070568814101554,0.006850024281311835
7.0,15.336419425025033,55.21110993009012,2735.692250974977,74.0,4.0,1382.3041144901608,98.10000000000001,492.4844196839025,0.0,590.5844196839025,791.7196948062583,1.5834393896125165,0.05817596792982648,0.00740557983686739
7.5,16.07306452841869,57.86303230230729,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,547.5590110965039,0.0,645.659011096504,736.6451033936569,1.4732902067873137,0.06602833891818742,0.007961135392422946
8.0,16.755845199945643,60.32104271980432,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,601.4234429632075,0.0,699.5234429632076,682.7806715269533,1.3655613430539064,0.0742355663502785,0.008516690947978502
8.5,17.386443879443153,62.59119796599535,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,653.6054349926526,0.0,751.7054349926526,630.5986794975082,1.2611973589950165,0.0827711386201257,0.009072246503534057
9.0,17.96692052709371,64.68091389753735,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,703.7274668396053,0.0,801.8274668396053,580.4766476505555,1.160953295301111,0.09160947972175991,0.009627802059089613
9.5,18.499622418631645,66.59864070707393,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,751.5022229522262,0.0,849.6022229522263,532.7018915379346,1.0654037830758691,0.10072611545819124,0.010183357614645167
10.0,18.987101056138652,68.35356380209915,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,796.725476983153,0.0,894.8254769831531,487.47863750700776,0.9749572750140155,0.11009779632688382,0.010738913170200723
10.5,19.432037875459514,69.95533635165425,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,839.2672951692982,0.0,937.3672951692982,444.9368193208626,0.8898736386417252,0.11970258105978338,0.011294468725756278
11.0,19.83717965447729,71.41384675611825,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,879.0623354723865,0.0,977.1623354723865,405.1417790177743,0.8102835580355486,0.12951988544226756,0.011850024281311834
11.5,20.2052838831802,72.73902197944872,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,916.0998857872501,0.0,1014.1998857872501,368.10422870291075,0.7362084574058215,0.13953050132668193,0.01240557983686739
12.0,20.53907385712019,73.94066588563268,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,950.4141405501709,0.0,1048.5141405501709,333.78997393999,0.66757994787998,0.14971659076175703,0.012961135392422945
12.5,20.841202895783972,75.0283304248223,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,982.0750758263782,0.0,1080.1750758263781,302.1290386637827,0.6042580773275654,0.16006165994998306,0.013516690947978499
13.0,21.114226851876683,76.01121666675606,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1011.1801583974494,0.0,1109.2801583974494,273.0239560927114,0.5460479121854228,0.17055051738689825,0.014072246503534055
13.5,21.3605839464806,76.89810220733015,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1037.8470198862442,0.0,1135.947019886244,246.35709460391672,0.49271418920783344,0.18116922008648753,0.01462780205908961
14.0,21.582580916638108,77.69729129989719,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1062.207144332653,0.0,1160.3071443326528,221.99697015750803,0.44399394031501604,0.19190501130226723,0.015183357614645166
14.5,21.782384475002186,78.41658411000788,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1084.4005561260828,0.0,1182.5005561260828,199.80355836407807,0.39960711672815613,0.2027462526501773,0.015738913170200722
15.0,21.962017136977998,79.0632616931208,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1104.5714525143483,0.0,1202.6714525143482,179.63266197581265,0.3592653239516253,0.21368235305317235,0.016294468725756277
15.5,22.123356553492556,79.64408359257321,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1122.864697975603,0.0,1220.9646979756028,161.33941651455802,0.32267883302911604,0.22470369647578997,0.016850024281311837
16.0,22.268137584693502,80.1652953048966,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1139.4230832892158,0.0,1237.5230832892157,144.7810312009451,0.2895620624018902,0.2358015700103365,0.017405579836867392
16.5,22.39795645211299,80.63264322760676,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1154.3852470706743,0.0,1252.4852470706742,129.81886741948665,0.2596377348389733,0.2469680935195381,0.01796113539242295
17.0,22.514276407481965,81.05139506693507,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1167.8841591211858,0.0,1265.9841591211857,116.31995536897512,0.23263991073795023,0.25819615173443683,0.018516690947978507
17.5,22.618434451041107,81.426364023748,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1180.046070931018,0.0,1278.146070931018,104.15804355914293,0.20831608711828584,0.2694793294490676,0.019072246503534063
18.0,22.71164871823792,81.76193538565651,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1190.9898472933487,0.0,1289.0898472933486,93.21426719681222,0.18642853439362445,0.2808118502413874,0.019627802059089622
18.5,22.795026229826597,82.06209442737575,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1200.8266029014858,0.0,1298.9266029014857,83.37751158867513,0.16675502317735028,0.29218851897840353,0.020183357614645177
19.0,22.86957076625133,82.33045475850479,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1209.6595780654275,0.0,1307.7595780654274,74.54453642473345,0.1490890728494669,0.30360466822742305,0.020738913170200737
19.5,22.93619068308965,82.57028645912274,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1217.5841976518402,0.0,1315.6841976518401,66.6199168383207,0.1332398336766414,0.31505610858975824,0.021294468725756292
20.0,22.99570653095697,82.7845435114451,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1224.6882666228407,0.0,1322.7882666228406,59.51584786732019,0.11903169573464038,0.3265390828932699,0.02185002428131185
20.5,23.048858381545944,82.9758901735654,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1231.0522639011842,0.0,1329.1522639011841,53.151850588976686,0.10630370117795337,0.3380502241213956,0.022405579836867407
21.0,23.096312792407822,83.14672605266816,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1236.7497036282816,0.0,1334.8497036282815,47.454410861879296,0.0949088217237586,0.34958651691488407,0.022961135392422963
21.5,23.138669367698146,83.29920972371333,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1241.8475391998377,0.0,1339.9475391998376,42.356575290323235,0.08471315058064648,0.3611452624549106,0.023516690947978522
22.0,23.176466891377693,83.4352808089597,2746.0,74.0,4.0,1382.3041144901608,98.10000000000001,1246.4065908106152,0.0,1344.506590810615,37.79752367954575,0.07559504735909149,0.3727240465196795,0.024072246503534078
